artifact_id,campaign_id,phase_id,acquisition_id,relative_path,artifact_role,media_type,byte_size,created_utc,modified_utc,producer,source_artifact_ids,immutable,notes
PT01-ART-0322,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A080,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_080.csv,native_raw,text/csv,2260246,2026-08-17T17:03:00.990597+00:00,2026-08-17T17:03:01.055682+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0323,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A081,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_081.csv,native_raw,text/csv,2260298,2026-08-17T17:03:01.394355+00:00,2026-08-17T17:03:01.457337+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0324,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A082,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_082.csv,native_raw,text/csv,2263685,2026-08-17T17:03:01.792378+00:00,2026-08-17T17:03:01.865991+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0325,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A083,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_083.csv,native_raw,text/csv,2262112,2026-08-17T17:03:02.297964+00:00,2026-08-17T17:03:02.362457+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0326,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A084,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_084.csv,native_raw,text/csv,2262663,2026-08-17T17:03:02.689023+00:00,2026-08-17T17:03:02.753866+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0327,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A085,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_085.csv,native_raw,text/csv,2263937,2026-08-17T17:03:03.093934+00:00,2026-08-17T17:03:03.162360+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0328,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A086,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_086.csv,native_raw,text/csv,2259598,2026-08-17T17:03:03.499832+00:00,2026-08-17T17:03:03.564848+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0329,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A087,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_087.csv,native_raw,text/csv,2259016,2026-08-17T17:03:03.895522+00:00,2026-08-17T17:03:03.959279+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0330,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A088,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_088.csv,native_raw,text/csv,2259710,2026-08-17T17:03:04.289239+00:00,2026-08-17T17:03:04.357986+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0331,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A089,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_089.csv,native_raw,text/csv,2256572,2026-08-17T17:03:04.698952+00:00,2026-08-17T17:03:04.763311+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0332,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A090,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_090.csv,native_raw,text/csv,2259600,2026-08-17T17:03:05.093932+00:00,2026-08-17T17:03:05.157246+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0333,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A091,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_091.csv,native_raw,text/csv,2257190,2026-08-17T17:03:05.495781+00:00,2026-08-17T17:03:05.563444+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0334,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A092,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_092.csv,native_raw,text/csv,2258491,2026-08-17T17:03:05.895284+00:00,2026-08-17T17:03:05.958888+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0335,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A093,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_093.csv,native_raw,text/csv,2259000,2026-08-17T17:03:06.300858+00:00,2026-08-17T17:03:06.365787+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0336,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A094,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_094.csv,native_raw,text/csv,2260301,2026-08-17T17:03:06.701693+00:00,2026-08-17T17:03:06.769924+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0337,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A095,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_095.csv,native_raw,text/csv,2260675,2026-08-17T17:03:07.100779+00:00,2026-08-17T17:03:07.167002+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0338,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A096,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_096.csv,native_raw,text/csv,2257891,2026-08-17T17:03:07.499220+00:00,2026-08-17T17:03:07.562571+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0339,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A097,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_097.csv,native_raw,text/csv,2261099,2026-08-17T17:03:07.903663+00:00,2026-08-17T17:03:07.971617+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0340,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A098,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_098.csv,native_raw,text/csv,2257841,2026-08-17T17:03:08.299393+00:00,2026-08-17T17:03:08.362507+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0341,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A099,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_099.csv,native_raw,text/csv,2260258,2026-08-17T17:03:08.703057+00:00,2026-08-17T17:03:08.767452+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0342,system_recalibration_001,PT-01,PT01-TC08-0100000NS-A100,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100000ns/attempt_100.csv,native_raw,text/csv,2260989,2026-08-17T17:03:09.102119+00:00,2026-08-17T17:03:09.170760+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0343,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A001,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_001.csv,native_raw,text/csv,2272014,2026-08-17T17:01:42.496528+00:00,2026-08-17T17:01:42.564630+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0344,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A002,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_002.csv,native_raw,text/csv,2270502,2026-08-17T17:01:42.901957+00:00,2026-08-17T17:01:42.966537+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0345,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A003,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_003.csv,native_raw,text/csv,2270930,2026-08-17T17:01:43.299057+00:00,2026-08-17T17:01:43.362782+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0346,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A004,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_004.csv,native_raw,text/csv,2271791,2026-08-17T17:01:43.699579+00:00,2026-08-17T17:01:43.765069+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0347,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A005,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_005.csv,native_raw,text/csv,2268174,2026-08-17T17:01:44.098687+00:00,2026-08-17T17:01:44.162886+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0348,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A006,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_006.csv,native_raw,text/csv,2267373,2026-08-17T17:01:44.502500+00:00,2026-08-17T17:01:44.568486+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0349,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A007,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_007.csv,native_raw,text/csv,2269554,2026-08-17T17:01:44.906099+00:00,2026-08-17T17:01:44.970844+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0350,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A008,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_008.csv,native_raw,text/csv,2268411,2026-08-17T17:01:45.300259+00:00,2026-08-17T17:01:45.367266+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0351,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A009,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_009.csv,native_raw,text/csv,2268033,2026-08-17T17:01:45.703572+00:00,2026-08-17T17:01:45.769176+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0352,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A010,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_010.csv,native_raw,text/csv,2266855,2026-08-17T17:01:46.108057+00:00,2026-08-17T17:01:46.173867+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0353,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A011,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_011.csv,native_raw,text/csv,2262791,2026-08-17T17:01:46.505493+00:00,2026-08-17T17:01:46.571788+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0354,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A012,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_012.csv,native_raw,text/csv,2267115,2026-08-17T17:01:46.910173+00:00,2026-08-17T17:01:46.979449+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0355,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A013,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_013.csv,native_raw,text/csv,2267095,2026-08-17T17:01:47.302441+00:00,2026-08-17T17:01:47.368990+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0356,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A014,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_014.csv,native_raw,text/csv,2268139,2026-08-17T17:01:47.708912+00:00,2026-08-17T17:01:47.772642+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0357,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A015,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_015.csv,native_raw,text/csv,2265001,2026-08-17T17:01:48.110183+00:00,2026-08-17T17:01:48.177139+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0358,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A016,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_016.csv,native_raw,text/csv,2267781,2026-08-17T17:01:48.503026+00:00,2026-08-17T17:01:48.568927+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0359,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A017,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_017.csv,native_raw,text/csv,2266006,2026-08-17T17:01:48.905796+00:00,2026-08-17T17:01:48.975528+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0360,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A018,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_018.csv,native_raw,text/csv,2268022,2026-08-17T17:01:49.311393+00:00,2026-08-17T17:01:49.377581+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0361,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A019,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_019.csv,native_raw,text/csv,2267816,2026-08-17T17:01:49.704135+00:00,2026-08-17T17:01:49.772894+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0362,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A020,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_020.csv,native_raw,text/csv,2266399,2026-08-17T17:01:50.110248+00:00,2026-08-17T17:01:50.173793+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0363,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A021,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_021.csv,native_raw,text/csv,2263166,2026-08-17T17:01:50.508969+00:00,2026-08-17T17:01:50.574403+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0364,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A022,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_022.csv,native_raw,text/csv,2265708,2026-08-17T17:01:50.905024+00:00,2026-08-17T17:01:50.972785+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0365,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A023,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_023.csv,native_raw,text/csv,2264459,2026-08-17T17:01:51.305753+00:00,2026-08-17T17:01:51.371814+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0366,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A024,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_024.csv,native_raw,text/csv,2264159,2026-08-17T17:01:51.711299+00:00,2026-08-17T17:01:51.775412+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0367,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A025,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_025.csv,native_raw,text/csv,2264940,2026-08-17T17:01:52.110187+00:00,2026-08-17T17:01:52.177701+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0368,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A026,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_026.csv,native_raw,text/csv,2265745,2026-08-17T17:01:52.510257+00:00,2026-08-17T17:01:52.577462+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0369,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A027,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_027.csv,native_raw,text/csv,2263028,2026-08-17T17:01:52.907691+00:00,2026-08-17T17:01:52.972674+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0370,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A028,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_028.csv,native_raw,text/csv,2264102,2026-08-17T17:01:53.312068+00:00,2026-08-17T17:01:53.381262+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0371,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A029,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_029.csv,native_raw,text/csv,2263172,2026-08-17T17:01:53.713307+00:00,2026-08-17T17:01:53.777415+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0372,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A030,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_030.csv,native_raw,text/csv,2261839,2026-08-17T17:01:54.119007+00:00,2026-08-17T17:01:54.184481+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0373,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A031,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_031.csv,native_raw,text/csv,2262923,2026-08-17T17:01:54.515968+00:00,2026-08-17T17:01:54.582417+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0374,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A032,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_032.csv,native_raw,text/csv,2264444,2026-08-17T17:01:54.914870+00:00,2026-08-17T17:01:54.979705+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0375,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A033,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_033.csv,native_raw,text/csv,2262664,2026-08-17T17:01:55.311176+00:00,2026-08-17T17:01:55.378015+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0376,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A034,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_034.csv,native_raw,text/csv,2261643,2026-08-17T17:01:55.712695+00:00,2026-08-17T17:01:55.781868+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0377,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A035,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_035.csv,native_raw,text/csv,2260337,2026-08-17T17:01:56.119056+00:00,2026-08-17T17:01:56.187668+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0378,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A036,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_036.csv,native_raw,text/csv,2260675,2026-08-17T17:01:56.516614+00:00,2026-08-17T17:01:56.579567+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0379,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A037,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_037.csv,native_raw,text/csv,2258098,2026-08-17T17:01:56.917676+00:00,2026-08-17T17:01:56.985486+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0380,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A038,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_038.csv,native_raw,text/csv,2257351,2026-08-17T17:01:57.319204+00:00,2026-08-17T17:01:57.385920+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0381,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A039,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_039.csv,native_raw,text/csv,2261501,2026-08-17T17:01:57.718994+00:00,2026-08-17T17:01:57.782679+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0382,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A040,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_040.csv,native_raw,text/csv,2259911,2026-08-17T17:01:58.114836+00:00,2026-08-17T17:01:58.183537+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0383,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A041,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_041.csv,native_raw,text/csv,2262694,2026-08-17T17:01:58.513665+00:00,2026-08-17T17:01:58.582088+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0384,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A042,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_042.csv,native_raw,text/csv,2260457,2026-08-17T17:01:58.917499+00:00,2026-08-17T17:01:58.981526+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0385,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A043,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_043.csv,native_raw,text/csv,2262298,2026-08-17T17:01:59.318430+00:00,2026-08-17T17:01:59.385741+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0386,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A044,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_044.csv,native_raw,text/csv,2261734,2026-08-17T17:01:59.716011+00:00,2026-08-17T17:01:59.780726+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0387,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A045,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_045.csv,native_raw,text/csv,2262721,2026-08-17T17:02:00.120308+00:00,2026-08-17T17:02:00.185741+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0388,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A046,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_046.csv,native_raw,text/csv,2263334,2026-08-17T17:02:00.523242+00:00,2026-08-17T17:02:00.592772+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0389,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A047,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_047.csv,native_raw,text/csv,2263098,2026-08-17T17:02:00.916171+00:00,2026-08-17T17:02:00.985465+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0390,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A048,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_048.csv,native_raw,text/csv,2258323,2026-08-17T17:02:01.319925+00:00,2026-08-17T17:02:01.383901+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0391,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A049,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_049.csv,native_raw,text/csv,2261327,2026-08-17T17:02:01.720092+00:00,2026-08-17T17:02:01.788117+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0392,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A050,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_050.csv,native_raw,text/csv,2260207,2026-08-17T17:02:02.128169+00:00,2026-08-17T17:02:02.193005+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0393,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A051,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_051.csv,native_raw,text/csv,2257737,2026-08-17T17:02:02.524018+00:00,2026-08-17T17:02:02.591055+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0394,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A052,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_052.csv,native_raw,text/csv,2258215,2026-08-17T17:02:02.924003+00:00,2026-08-17T17:02:02.993207+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0395,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A053,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_053.csv,native_raw,text/csv,2259816,2026-08-17T17:02:03.322903+00:00,2026-08-17T17:02:03.390708+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0396,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A054,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_054.csv,native_raw,text/csv,2256907,2026-08-17T17:02:03.722850+00:00,2026-08-17T17:02:03.798334+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0397,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A055,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_055.csv,native_raw,text/csv,2254133,2026-08-17T17:02:04.221997+00:00,2026-08-17T17:02:04.291203+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0398,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A056,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_056.csv,native_raw,text/csv,2256929,2026-08-17T17:02:04.630288+00:00,2026-08-17T17:02:04.697684+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0399,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A057,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_057.csv,native_raw,text/csv,2254577,2026-08-17T17:02:05.021146+00:00,2026-08-17T17:02:05.087822+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0400,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A058,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_058.csv,native_raw,text/csv,2260822,2026-08-17T17:02:05.429816+00:00,2026-08-17T17:02:05.499432+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0401,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A059,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_059.csv,native_raw,text/csv,2259161,2026-08-17T17:02:05.829905+00:00,2026-08-17T17:02:05.900498+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0402,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A060,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_060.csv,native_raw,text/csv,2256351,2026-08-17T17:02:06.227723+00:00,2026-08-17T17:02:06.297552+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0403,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A061,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_061.csv,native_raw,text/csv,2260910,2026-08-17T17:02:06.629614+00:00,2026-08-17T17:02:06.696655+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0404,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A062,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_062.csv,native_raw,text/csv,2259242,2026-08-17T17:02:07.028094+00:00,2026-08-17T17:02:07.100592+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0405,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A063,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_063.csv,native_raw,text/csv,2257262,2026-08-17T17:02:07.423826+00:00,2026-08-17T17:02:07.492407+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0406,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A064,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_064.csv,native_raw,text/csv,2261852,2026-08-17T17:02:07.833096+00:00,2026-08-17T17:02:07.901973+00:00,PicoScopeService,,true,No content hash is used as an operational gate
